id,latitude,longitude,corridor,corridor_final,corridor_confidence,corridor_agreement,corridor_source
FKID003537,12.9050197,77.6015751,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003538,13.0418068,77.5477057,ORR North 2,ORR North 2,1.0,1,original
FKID003539,12.9665396,77.616609,Non-corridor,Non-corridor,0.7333333333333334,1,unresolved
FKID003540,12.8999213,77.6010062,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003541,13.045651,77.5641352,ORR North 2,ORR North 2,1.0,1,original
FKID003542,12.9679885,77.5882273,Mysore Road,Mysore Road,1.0,1,original
FKID003543,12.9466153,77.5974113,Non-corridor,Non-corridor,0.6628952115704347,0,unresolved
FKID003544,12.9151685,77.5998241,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003545,12.9902665,77.5853871,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003546,13.0438226,77.5576364,ORR North 2,ORR North 2,1.0,1,original
FKID003547,12.9478362,77.5738065,Non-corridor,Non-corridor,0.7488971457881295,1,unresolved
FKID003548,12.9374504,77.602993,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003549,13.020097,77.6188953,Non-corridor,Airport New South Road,0.9333333333333333,1,predicted
FKID003550,12.9775355,77.5455684,Magadi Road,Magadi Road,1.0,1,original
FKID003551,12.9623636,77.5645703,Mysore Road,Mysore Road,1.0,1,original
FKID003552,12.9666084,77.5739023,Mysore Road,Mysore Road,1.0,1,original
FKID003553,12.9661497,77.5874534,Mysore Road,Mysore Road,1.0,1,original
FKID003554,12.9698153,77.5873976,Mysore Road,Mysore Road,1.0,1,original
FKID003555,12.9464543,77.496419,Non-corridor,Mysore Road,0.9333333333333333,1,predicted
FKID003556,12.9557282,77.7186721,Varthur Road,Varthur Road,1.0,1,original
FKID003557,13.0537555,77.5931842,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003558,13.0098089,77.5542196,West of Chord Road,West of Chord Road,1.0,1,original
FKID003559,13.0535122,77.5933869,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003560,13.1017012,77.5989839,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003561,12.9734167,77.530222,Non-corridor,Non-corridor,0.563761963285766,0,unresolved
FKID003562,12.91263873,77.48523704,Mysore Road,Mysore Road,1.0,1,original
FKID003563,12.9228895,77.6705524,ORR East 1,ORR East 1,1.0,1,original
FKID003564,13.1505659,77.6197236,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003565,12.9568266,77.702037,Varthur Road,Varthur Road,1.0,1,original
FKID003566,12.9276924,77.680652,ORR East 1,ORR East 1,1.0,1,original
FKID003567,12.9575781,77.5861908,Non-corridor,Mysore Road,0.9383333333333334,1,predicted
FKID003568,13.0280704,77.6324867,Airport New South Road,Airport New South Road,1.0,1,original
FKID003569,13.0264,77.544019,Tumkur Road,Tumkur Road,1.0,1,original
FKID003570,12.9952935,77.6668596,ORR North 1,ORR North 1,1.0,1,original
FKID003571,12.9059931,77.6014375,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003572,12.9882485,77.511503,Magadi Road,Magadi Road,1.0,1,original
FKID003573,13.0930614,77.5959276,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003574,12.9602493,77.5567474,Mysore Road,Mysore Road,1.0,1,original
FKID003575,13.0959631,77.5939992,Non-corridor,Bellary Road 2,0.9778384920984673,1,predicted
FKID003576,13.02041435,77.58404933,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003577,12.9718847,77.6068766,Mysore Road,Mysore Road,1.0,1,original
FKID003578,12.9247047,77.6182496,Hosur Road,Hosur Road,1.0,1,original
FKID003579,13.0000669,77.5840462,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003580,12.9735078,77.6144939,Old Madras Road,Old Madras Road,1.0,1,original
FKID003581,12.9734934,77.6143989,Old Madras Road,Old Madras Road,1.0,1,original
FKID003582,12.9173731,77.6226726,ORR East 1,ORR East 1,1.0,1,original
FKID003583,12.9609952,77.5126225,Non-corridor,Non-corridor,0.3818988378202754,0,unresolved
FKID003584,12.975057,77.5524102,Magadi Road,Magadi Road,1.0,1,original
FKID003585,13.0443009,77.5563891,ORR North 2,ORR North 2,1.0,1,original
FKID003586,12.9773195,77.5740417,Non-corridor,Magadi Road,0.8403842231520962,1,predicted
FKID003587,13.0180242,77.5586509,Tumkur Road,Tumkur Road,1.0,1,original
FKID003588,12.8268178,77.6822591,Non-corridor,Non-corridor,0.8622776045724028,0,unresolved
FKID003589,12.9775169,77.6072799,Old Madras Road,Old Madras Road,1.0,1,original
FKID003590,13.04344,77.5601033,ORR North 2,ORR North 2,1.0,1,original
FKID003591,13.0437467,77.559835,ORR North 2,ORR North 2,1.0,1,original
FKID003592,12.9338744,77.6899073,ORR East 1,ORR East 1,1.0,1,original
FKID003593,12.9604335,77.5592518,Mysore Road,Mysore Road,1.0,1,original
FKID003594,12.9726633,77.5947383,Mysore Road,Mysore Road,1.0,1,original
FKID003595,12.91698635,77.67344311,Non-corridor,ORR East 1,0.9933333333333334,1,predicted
FKID003596,12.9645696,77.57401,Mysore Road,Mysore Road,1.0,1,original
FKID003597,13.0445804,77.5829928,ORR North 2,ORR North 2,1.0,1,original
FKID003598,12.96447,77.5742107,Mysore Road,Mysore Road,1.0,1,original
FKID003599,12.9714236,77.5979847,Non-corridor,Mysore Road,0.8636059496521029,1,predicted
FKID003600,12.9341239,77.6299902,Non-corridor,IRR(Thanisandra road),0.9066666666666667,1,predicted
FKID003601,12.9775343,77.6072415,Old Madras Road,Old Madras Road,1.0,1,original
FKID003602,12.9818652,77.7519779,Non-corridor,Non-corridor,0.8216666666666667,0,unresolved
FKID003603,12.9836542,77.5294677,Magadi Road,Magadi Road,1.0,1,original
FKID003604,13.014139,77.5837383,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003605,13.06862592,77.59306326,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003606,13.0439727,77.5477115,ORR North 2,ORR North 2,1.0,1,original
FKID003607,13.0287725,77.540212,Tumkur Road,Tumkur Road,1.0,1,original
FKID003608,12.9978827,77.5514879,West of Chord Road,West of Chord Road,1.0,1,original
FKID003609,13.0024775,77.6631382,ORR North 1,ORR North 1,1.0,1,original
FKID003610,13.0104231,77.6974729,Non-corridor,ORR East 2,0.9233333333333333,1,predicted
FKID003611,12.9881252,77.7324221,Non-corridor,Non-corridor,0.8533333333333333,0,unresolved
FKID003612,12.9952874,77.6664068,ORR North 1,ORR North 1,1.0,1,original
FKID003613,13.0089551,77.6622898,ORR North 1,ORR North 1,1.0,1,original
FKID003614,12.9967093,77.7183645,Non-corridor,ORR East 2,0.8916666666666666,1,predicted
FKID003615,12.9870683,77.6638117,Non-corridor,Old Madras Road,0.8322633600493885,1,predicted
FKID003616,12.9962646,77.5846917,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003617,12.9937741,77.5957802,Non-corridor,Non-corridor,0.5498738649157299,0,unresolved
FKID003618,13.0427175,77.6122126,ORR North 1,ORR North 1,1.0,1,original
FKID003619,13.0098946,77.5906027,Non-corridor,Bellary Road 1,0.9966666666666666,1,predicted
FKID003620,13.0283454,77.5792081,Non-corridor,Bellary Road 1,0.8416666666666667,1,predicted
FKID003621,13.1090517,77.580184,Non-corridor,Non-corridor,0.6820537763190453,1,unresolved
FKID003622,13.04319605,77.60986939,ORR North 1,ORR North 1,1.0,1,original
FKID003624,13.04625027,77.591725,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003625,13.0272956,77.5421344,Tumkur Road,Tumkur Road,1.0,1,original
FKID003626,12.9683974,77.5749309,Non-corridor,Mysore Road,0.9966666666666666,1,predicted
FKID003627,12.9683621,77.5749043,Non-corridor,Mysore Road,0.9983333333333333,1,predicted
FKID003628,13.115836,77.5783772,Non-corridor,Non-corridor,0.7856522925108741,1,unresolved
FKID003629,12.9805205,77.5708724,Non-corridor,Non-corridor,0.745,1,unresolved
FKID003630,13.03322531,77.72154725,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID003631,12.9634233,77.5675933,Mysore Road,Mysore Road,1.0,1,original
FKID003632,12.9591301,77.7464985,Varthur Road,Varthur Road,1.0,1,original
FKID003633,13.0289627,77.5786285,Non-corridor,Bellary Road 1,0.8400000000000001,1,predicted
FKID003634,12.9590844,77.7465505,Varthur Road,Varthur Road,1.0,1,original
FKID003635,13.1071128,77.60332,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003636,13.0414722,77.5469943,ORR North 2,ORR North 2,1.0,1,original
FKID003637,13.0218972,77.5518195,Tumkur Road,Tumkur Road,1.0,1,original
FKID003638,12.9978644,77.5514768,West of Chord Road,West of Chord Road,1.0,1,original
FKID003639,12.97321487,77.56752566,Non-corridor,Magadi Road,0.8733333333333333,1,predicted
FKID003640,12.97135887,77.56655109,Non-corridor,Non-corridor,0.7883333333333333,0,unresolved
FKID003641,13.0287539,77.5789947,Non-corridor,Bellary Road 1,0.8400000000000001,1,predicted
FKID003642,12.9875054,77.7408653,Non-corridor,Non-corridor,0.8433333333333333,0,unresolved
FKID003643,12.9902133,77.766255,Non-corridor,Non-corridor,0.8366666666666667,0,unresolved
FKID003644,13.0423168,77.5143636,Tumkur Road,Tumkur Road,1.0,1,original
FKID003645,13.0588906,77.5590847,Non-corridor,ORR North 2,0.9466666666666667,1,predicted
FKID003646,13.0663967,77.5703,Non-corridor,Non-corridor,0.76,0,unresolved
FKID003647,13.0352824,77.5370657,Non-corridor,Tumkur Road,0.9204882105515481,1,predicted
FKID003648,13.0423867,77.5143903,Tumkur Road,Tumkur Road,1.0,1,original
FKID003649,13.0938474,77.5970214,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003650,13.0117307,77.5519405,West of Chord Road,West of Chord Road,1.0,1,original
FKID003651,13.0389135,77.5201138,Tumkur Road,Tumkur Road,1.0,1,original
FKID003652,13.0412729,77.5288551,Non-corridor,Tumkur Road,1.0,1,predicted
FKID003653,13.0412713,77.5294692,Non-corridor,Tumkur Road,1.0,1,predicted
FKID003654,13.0020662,77.6630465,ORR North 1,ORR North 1,1.0,1,original
FKID003655,12.9507593,77.5373271,West of Chord Road,West of Chord Road,1.0,1,original
FKID003656,12.929437,77.6833151,ORR East 1,ORR East 1,1.0,1,original
FKID003657,13.0231428,77.5221329,Non-corridor,Tumkur Road,1.0,1,predicted
FKID003658,12.9615128,77.631036,Non-corridor,Non-corridor,0.7423764548992481,1,unresolved
FKID003659,13.1164051,77.577981,Non-corridor,Bellary Road 2,0.8075027115662261,1,predicted
FKID003660,12.9979397,77.5839711,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003661,12.9666051,77.5872379,Mysore Road,Mysore Road,1.0,1,original
FKID003662,12.9677329,77.7016837,ORR East 2,ORR East 2,1.0,1,original
FKID003663,13.0195457,77.7086725,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID003664,13.1352303,77.6170911,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003665,12.9530439,77.5401102,West of Chord Road,West of Chord Road,1.0,1,original
FKID003666,12.9607396,77.5126051,Non-corridor,Non-corridor,0.3853187402313087,0,unresolved
FKID003667,13.05033,77.4913333,Non-corridor,Non-corridor,0.765,1,unresolved
FKID003668,12.8209099,77.6867811,Non-corridor,Non-corridor,0.870911913341232,0,unresolved
FKID003669,12.8751717,77.6258361,Non-corridor,Hosur Road,1.0,1,predicted
FKID003670,13.1410304,77.6175473,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003671,12.9112375,77.6266187,Hosur Road,Hosur Road,1.0,1,original
FKID003672,12.8775979,77.6253623,Non-corridor,Hosur Road,0.995,1,predicted
FKID003673,13.0013754,77.7576431,Non-corridor,Non-corridor,0.9233333333333333,0,unresolved
FKID003674,12.9116008,77.6264655,Hosur Road,Hosur Road,1.0,1,original
FKID003675,12.9113724,77.626413,Hosur Road,Hosur Road,1.0,1,original
FKID003676,13.0505275,77.5429039,Non-corridor,ORR North 2,0.95,1,predicted
FKID003677,12.9880008,77.549979,West of Chord Road,West of Chord Road,1.0,1,original
FKID003678,13.0011314,77.5331004,Non-corridor,Non-corridor,0.49483042923791465,0,unresolved
FKID003679,12.9170102,77.5858475,Non-corridor,ORR West 1,0.9311405316120064,1,predicted
FKID003680,13.0493069,77.5447631,Non-corridor,ORR North 2,0.95,1,predicted
FKID003681,13.049291,77.5445025,Non-corridor,ORR North 2,0.95,1,predicted
FKID003682,13.0198398,77.5322518,Non-corridor,Tumkur Road,0.9966666666666666,1,predicted
FKID003683,12.9641033,77.5825436,Mysore Road,Mysore Road,1.0,1,original
FKID003684,12.9664808,77.5871217,Mysore Road,Mysore Road,1.0,1,original
FKID003685,13.0505275,77.5429039,Non-corridor,ORR North 2,0.95,1,predicted
FKID003686,13.0505856,77.542888,Non-corridor,ORR North 2,0.95,1,predicted
FKID003687,12.9734924,77.5800572,Non-corridor,Non-corridor,0.7266666666666667,0,unresolved
FKID003688,13.0196287,77.5323874,Non-corridor,Tumkur Road,0.9983333333333333,1,predicted
FKID003689,12.993329,77.5848089,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003690,13.0547137,77.5360817,Non-corridor,Non-corridor,0.7216666666666667,0,unresolved
FKID003691,13.0102206,77.5805164,Non-corridor,Bellary Road 1,0.8733333333333333,1,predicted
FKID003692,12.9600517,77.5158133,Non-corridor,Non-corridor,0.39428742470978195,1,unresolved
FKID003693,12.8970624,77.5999432,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003694,13.0325272,77.5744129,Non-corridor,Non-corridor,0.79,0,unresolved
FKID003695,13.0324833,77.5743917,Non-corridor,Non-corridor,0.7883333333333333,0,unresolved
FKID003696,13.0272314,77.5779974,Non-corridor,Bellary Road 1,0.8533333333333333,1,predicted
FKID003697,13.0277221,77.574755,Non-corridor,Non-corridor,0.7316666666666667,1,unresolved
FKID003698,13.01293275,77.69960033,Non-corridor,ORR East 2,0.915,1,predicted
FKID003699,12.9995738,77.5839076,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003700,12.985619,77.5252572,Magadi Road,Magadi Road,1.0,1,original
FKID003701,12.9798655,77.5925818,CBD 2,CBD 2,1.0,1,original
FKID003702,13.0276869,77.5747595,Non-corridor,Non-corridor,0.7316666666666667,1,unresolved
FKID003703,13.0281595,77.5809735,Non-corridor,Bellary Road 1,0.8516666666666667,1,predicted
FKID003705,13.0036787,77.5834546,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003708,12.957204,77.5522497,Mysore Road,Mysore Road,1.0,1,original
FKID003709,13.0160943,77.5627199,Tumkur Road,Tumkur Road,1.0,1,original
FKID003710,12.9650958,77.5840776,Mysore Road,Mysore Road,1.0,1,original
FKID003711,12.9176787,77.5766477,Non-corridor,ORR West 1,0.9983333333333333,1,predicted
FKID003712,13.1159263,77.6074683,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003713,12.95385622,77.54328959,Mysore Road,Mysore Road,1.0,1,original
FKID003714,12.9313365,77.6869884,ORR East 1,ORR East 1,1.0,1,original
FKID003715,13.0570638,77.4713644,Non-corridor,Non-corridor,0.7566666666666666,1,unresolved
FKID003716,12.9216517,77.6605383,ORR East 1,ORR East 1,1.0,1,original
FKID003717,12.9168257,77.5648784,ORR West 1,ORR West 1,1.0,1,original
FKID003718,12.8583284,77.5894205,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID003719,12.9312414,77.6867236,ORR East 1,ORR East 1,1.0,1,original
FKID003720,12.9639479,77.5839256,Mysore Road,Mysore Road,1.0,1,original
FKID003721,12.9751915,77.5522343,Magadi Road,Magadi Road,1.0,1,original
FKID003722,12.9146741,77.5683331,ORR West 1,ORR West 1,1.0,1,original
FKID003723,12.9570122,77.6986845,Varthur Road,Varthur Road,1.0,1,original
FKID003724,12.9383414,77.7455907,Non-corridor,Non-corridor,0.755,0,unresolved
FKID003725,12.965224,77.5124798,Non-corridor,Non-corridor,0.3847784899317712,1,unresolved
FKID003726,12.9861104,77.5892071,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003727,13.1406527,77.5695124,Non-corridor,Bellary Road 2,0.8966666666666667,1,predicted
FKID003728,13.1408967,77.5694508,Non-corridor,Bellary Road 2,0.9066666666666667,1,predicted
FKID003729,13.1160235,77.6073817,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003730,12.9380425,77.5572228,Non-corridor,Non-corridor,0.7783333333333333,1,unresolved
FKID003731,12.96239447,77.76940255,Non-corridor,Non-corridor,0.8416666666666667,0,unresolved
FKID003732,12.876021,77.5465357,Non-corridor,Non-corridor,0.7238999425138444,1,unresolved
FKID003733,13.0260439,77.5442079,Tumkur Road,Tumkur Road,1.0,1,original
FKID003734,13.0377677,77.6265832,ORR North 1,ORR North 1,1.0,1,original
FKID003735,13.0377549,77.625981,ORR North 1,ORR North 1,1.0,1,original
FKID003736,12.931388,77.6872408,ORR East 1,ORR East 1,1.0,1,original
FKID003737,13.0377308,77.6265317,ORR North 1,ORR North 1,1.0,1,original
FKID003738,12.9443371,77.5678074,Non-corridor,Non-corridor,0.7045119458723861,1,unresolved
FKID003739,13.161945,77.6274033,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003740,12.9820506,77.5321894,Magadi Road,Magadi Road,1.0,1,original
FKID003741,12.9369558,77.5797813,Non-corridor,Non-corridor,0.6725778094450205,0,unresolved
FKID003742,12.93699,77.5798083,Non-corridor,Non-corridor,0.6724374011654817,0,unresolved
FKID003743,12.9951275,77.7578422,Non-corridor,Non-corridor,0.9,0,unresolved
FKID003744,12.8360783,77.679235,Non-corridor,Non-corridor,0.8322336686147136,0,unresolved
FKID003745,13.0418026,77.5474441,ORR North 2,ORR North 2,1.0,1,original
FKID003746,13.0045216,77.7164596,Non-corridor,ORR East 2,0.8516666666666667,1,predicted
FKID003747,12.9543734,77.5441065,Mysore Road,Mysore Road,1.0,1,original
FKID003748,13.05316235,77.59373274,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003749,13.0447324,77.5828697,ORR North 2,ORR North 2,1.0,1,original
FKID003750,12.9871709,77.5200482,Magadi Road,Magadi Road,1.0,1,original
FKID003751,12.9365181,77.5179052,Mysore Road,Mysore Road,1.0,1,original
FKID003752,13.0621394,77.5932486,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003753,13.0440965,77.5554773,ORR North 2,ORR North 2,1.0,1,original
FKID003754,13.0287453,77.5401306,Tumkur Road,Tumkur Road,1.0,1,original
FKID003756,13.0413355,77.5389873,Non-corridor,Non-corridor,0.8283333333333334,0,unresolved
FKID003757,12.9617137,77.6353462,Non-corridor,Non-corridor,0.7587729107410293,1,unresolved
FKID003759,13.0483937,77.4989565,Non-corridor,Non-corridor,0.7666666666666666,1,unresolved
FKID003760,12.9869092,77.6484221,Old Madras Road,Old Madras Road,1.0,1,original
FKID003761,12.9904696,77.661559,Non-corridor,Old Madras Road,0.8175091428696972,1,predicted
FKID003762,12.9380884,77.698943,Non-corridor,ORR East 1,0.9933333333333334,1,predicted
FKID003764,12.8787483,77.6439017,Hosur Road,Hosur Road,1.0,1,original
FKID003765,12.9170075,77.5854234,Non-corridor,ORR West 1,0.9583333333333333,1,predicted
FKID003766,12.9251681,77.6267651,Non-corridor,Non-corridor,0.6823629347206063,1,unresolved
FKID003767,12.9365169,77.5179384,Mysore Road,Mysore Road,1.0,1,original
FKID003768,13.01853031,77.557799,Tumkur Road,Tumkur Road,1.0,1,original
FKID003769,13.0255459,77.5809944,Non-corridor,Bellary Road 1,0.8616666666666667,1,predicted
FKID003770,12.9984087,77.5844014,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID003771,13.0255587,77.5809615,Non-corridor,Bellary Road 1,0.8583333333333334,1,predicted
FKID003772,12.9801535,77.6126505,CBD 1,CBD 1,1.0,1,original
FKID003773,12.9642872,77.5855534,Mysore Road,Mysore Road,1.0,1,original
FKID003774,13.02274,77.7144067,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID003775,12.9253594,77.6198186,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID003776,12.9644827,77.5855641,Mysore Road,Mysore Road,1.0,1,original
FKID003777,12.9270085,77.5929782,Non-corridor,Non-corridor,0.7466666666666667,0,unresolved
FKID003778,13.057985,77.4687006,Non-corridor,Non-corridor,0.7566666666666666,1,unresolved
FKID003779,12.9768317,77.5992352,Old Madras Road,Old Madras Road,1.0,1,original
FKID003780,12.9680124,77.5924224,Mysore Road,Mysore Road,1.0,1,original
FKID003781,13.0983514,77.5966546,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID003782,13.0642359,77.4548054,Non-corridor,Non-corridor,0.655,1,unresolved
FKID003783,13.0990637,77.5850456,Non-corridor,Non-corridor,0.722089167677084,1,unresolved
FKID003784,13.0953378,77.579604,Non-corridor,Non-corridor,0.6738184696259952,1,unresolved
FKID003785,13.0161342,77.5623277,Tumkur Road,Tumkur Road,1.0,1,original
